	samples	labels	predictions	dairy	eel	feces	fresh meat	herring	mackerel	processed meat	salmon	shrimp	spices/herbs/vegetables	trout	experiment
66	L00812	fresh meat	processed meat	0.001	0.0	0.2235	0.1128015873015873	0.005333333333333334	0.004666666666666666	0.6391984126984128	0.007	0.003166666666666667	0.003333333333333333	0.0	Source_2
67	L01132	fresh meat	fresh meat	0.0	0.0	0.0	0.7957857142857143	0.002	0.0	0.20121428571428573	0.0	0.0	0.0	0.001	Source_2
68	L01283	dairy	dairy	0.954	0.0	0.02	0.0	0.0	0.0	0.026	0.0	0.0	0.0	0.0	Source_2
69	L01327	processed meat	processed meat	0.0	0.0003333333333333333	0.0	0.36175555555555555	0.003	0.0	0.6302444444444444	0.002	0.0	0.001	0.0016666666666666666	Source_2
70	L00655	fresh meat	fresh meat	0.0	0.0	0.0	0.85	0.0	0.0	0.0	0.011	0.0	0.0	0.139	Source_2
71	L00849	herring	fresh meat	0.0	0.0	0.0005	0.7927152014652015	0.0036666666666666666	0.0	0.20111813186813188	0.001	0.0	0.0	0.001	Source_2
72	L01472	salmon	trout	0.0	0.0	0.0	0.158	0.0	0.0	0.0	0.353	0.0	0.0	0.489	Source_2
73	L00796	herring	herring	0.0	0.0	0.0	0.2955	0.6985	0.00042857142857142855	0.002	0.0015714285714285715	0.0	0.0	0.002	Source_2
74	L00936	fresh meat	processed meat	0.09033333333333335	0.0	0.09666666666666665	0.03781666666666667	0.0	0.0	0.7721833333333334	0.003	0.0	0.0	0.0	Source_2
75	L01074	fresh meat	processed meat	0.0	0.0	0.002	0.2973809523809524	0.003	0.0	0.6550190476190477	0.038	0.002	0.0026	0.0	Source_2
76	L01093	fresh meat	fresh meat	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2
77	L01460	processed meat	processed meat	0.165	0.001	0.234	0.003	0.0	0.0	0.595	0.002	0.0	0.0	0.0	Source_2
78	L01025	processed meat	processed meat	0.0	0.0	0.0	0.005	0.0	0.0	0.995	0.0	0.0	0.0	0.0	Source_2
79	L01622	trout	trout	0.0	0.0	0.0	0.0	0.0	0.10548181066058096	0.0	0.0	0.0	0.0	0.894518189339422	Source_2
80	L01626	trout	trout	0.0	0.0	0.0	0.0	0.0	0.10548181066058096	0.0	0.0	0.0	0.0	0.894518189339422	Source_2
81	L01629	trout	trout	0.0	0.0	0.0	0.0	0.0	0.10548181066058096	0.0	0.0	0.0	0.0	0.894518189339422	Source_2
82	L01647	trout	trout	0.0	0.0	0.0	0.0	0.0	0.10548181066058096	0.0	0.0	0.0	0.0	0.894518189339422	Source_2
83	L01770	trout	trout	0.0	0.0	0.0	0.0	0.0	0.10548181066058096	0.0	0.0	0.0	0.0	0.894518189339422	Source_2
84	L01750	fresh meat	fresh meat	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2
85	L00599	fresh meat	processed meat	0.0	0.0	0.0	0.49388690476190483	0.0	0.0	0.5061130952380952	0.0	0.0	0.0	0.0	Source_2
86	L00623	processed meat	fresh meat	0.0	0.0	0.0	0.6815742063492066	0.0	0.0	0.3164257936507934	0.0	0.0	0.0	0.002	Source_2
87	L00690	fresh meat	fresh meat	0.0	0.0	0.0	0.9842166666666666	0.0	0.0	0.015783333333333333	0.0	0.0	0.0	0.0	Source_2
88	L00828	fresh meat	fresh meat	0.0	0.0	0.008	0.7458680402930399	0.0	0.002	0.24413195970695958	0.0	0.0	0.0	0.0	Source_2
89	L01076	fresh meat	fresh meat	0.0	0.0	0.0	0.9903333333333334	0.0	0.0	0.008666666666666666	0.0	0.0	0.0	0.001	Source_2
90	L01492	processed meat	fresh meat	0.0	0.0	0.002	0.9964666666666667	0.0	0.0	0.0015333333333333334	0.0	0.0	0.0	0.0	Source_2
0	L00668	processed meat	fresh meat	0.0	0.0	0.0	0.9301666666666666	0.0	0.0	0.06983333333333334	0.0	0.0	0.0	0.0	Source_2
1	L01111	fresh meat	fresh meat	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2
2	L00303	herring	fresh meat	0.0	0.0	0.001	0.507	0.001	0.444	0.033	0.009	0.0	0.004	0.001	Source_2
3	L00367	fresh meat	fresh meat	0.0	0.0	0.0	0.9889126984126985	0.0	0.0	0.011087301587301587	0.0	0.0	0.0	0.0	Source_2
4	L00442	processed meat	fresh meat	0.0	0.0	0.0	0.7523272005771986	0.0	0.0	0.2476727994227994	0.0	0.0	0.0	0.0	Source_2
5	L00576	processed meat	fresh meat	0.0	0.0	0.0	0.7523272005771986	0.0	0.0	0.2476727994227994	0.0	0.0	0.0	0.0	Source_2
6	L00707	fresh meat	fresh meat	0.0	0.0	0.0	0.5988844849594853	0.0	0.0	0.40111551504051507	0.0	0.0	0.0	0.0	Source_2
7	L00868	salmon	salmon	0.0005	0.073	0.0	0.2216	0.0	0.0	0.0089	0.696	0.0	0.0	0.0	Source_2
8	L00901	processed meat	fresh meat	0.0	0.0	0.01	0.5230428571428574	0.0	0.0	0.466957142857143	0.0	0.0	0.0	0.0	Source_2
9	L00974	eel	eel	0.0	0.4454095238095238	0.0	0.023	0.0	0.011	0.001	0.021	0.061	0.002	0.43559047619047625	Source_2
10	L01009	processed meat	processed meat	0.0006666666666666666	0.0	0.002	0.4479452380952381	0.0015	0.0	0.5458880952380949	0.001	0.0	0.0	0.001	Source_2
11	L01082	fresh meat	fresh meat	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2
12	L01407	fresh meat	fresh meat	0.0	0.0	0.0	0.999	0.0	0.0	0.001	0.0	0.0	0.0	0.0	Source_2
13	L01587	processed meat	fresh meat	0.0	0.0	0.0	0.6059676767676767	0.001	0.0	0.39303232323232323	0.0	0.0	0.0	0.0	Source_2
14	L00331	spices/herbs/vegetables	fresh meat	0.0	0.0003333333333333333	0.0	0.7205	0.001	0.009	0.2295	0.021	0.0	0.012	0.006666666666666666	Source_2
15	L00377	spices/herbs/vegetables	herring	0.0	0.001	0.0	0.4079285714285714	0.506	0.01	0.03407142857142857	0.01	0.0	0.023	0.008	Source_2
16	L00500	trout	trout	0.0	0.0	0.0	0.041997244525340496	0.0	0.0	0.008002755474659498	0.0	0.0	0.01	0.94	Source_2
17	L00506	fresh meat	fresh meat	0.0	0.0	0.0	0.8672939621655855	0.0	0.0	0.13270603783441615	0.0	0.0	0.0	0.0	Source_2
18	L00557	fresh meat	fresh meat	0.0	0.0	0.0015333333333333332	0.5062389334521691	0.0065	0.0	0.38372773321449755	0.091	0.001	0.006	0.004	Source_2
19	L00636	fresh meat	fresh meat	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2
20	L00669	fresh meat	fresh meat	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2
21	L00798	processed meat	fresh meat	0.0	0.0	0.0	0.998	0.0	0.0	0.002	0.0	0.0	0.0	0.0	Source_2
22	L00821	herring	herring	0.0	0.001	0.0	0.012	0.98	0.002	0.004	0.001	0.0	0.0	0.0	Source_2
23	L00859	processed meat	fresh meat	0.0	0.0	0.0	0.8672939621655855	0.0	0.0	0.13270603783441615	0.0	0.0	0.0	0.0	Source_2
24	L00872	processed meat	processed meat	0.0	0.0	0.0	0.08425	0.002	0.0	0.89575	0.005	0.0	0.013	0.0	Source_2
25	L00915	fresh meat	fresh meat	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2
26	L00923	fresh meat	fresh meat	0.0	0.0	0.0	0.8672939621655855	0.0	0.0	0.13270603783441615	0.0	0.0	0.0	0.0	Source_2
27	L00940	fresh meat	fresh meat	0.0	0.0	0.0	0.8672939621655855	0.0	0.0	0.13270603783441615	0.0	0.0	0.0	0.0	Source_2
28	L00947	fresh meat	fresh meat	0.0	0.0	0.0	0.9018928571428572	0.0	0.0	0.09810714285714285	0.0	0.0	0.0	0.0	Source_2
29	L00960	processed meat	fresh meat	0.0	0.0	0.0	0.9757899350649349	0.0	0.0	0.02421006493506494	0.0	0.0	0.0	0.0	Source_2
30	L01022	processed meat	processed meat	0.0	0.0	0.0005	0.25223333333333336	0.0026666666666666666	0.0	0.7394333333333334	0.001	0.0	0.004166666666666666	0.0	Source_2
31	L01123	processed meat	fresh meat	0.0	0.0	0.0	0.997	0.0	0.0	0.003	0.0	0.0	0.0	0.0	Source_2
32	L01137	fresh meat	fresh meat	0.0	0.0008333333333333333	0.001	0.8969166666666666	0.001	0.012	0.06908333333333334	0.016	0.0	0.0	0.0031666666666666666	Source_2
33	L01151	fresh meat	fresh meat	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2
34	L01497	fresh meat	fresh meat	0.0	0.0	0.0	0.622	0.001	0.004	0.229	0.002	0.0	0.142	0.0	Source_2
35	L00410	fresh meat	fresh meat	0.0	0.0	0.0	0.8672939621655855	0.0	0.0	0.13270603783441615	0.0	0.0	0.0	0.0	Source_2
36	L00426	feces	shrimp	0.0	0.0006666666666666666	0.009	0.06717417027417026	0.263	0.263	0.0551924963924964	0.011	0.318	0.012633333333333333	0.0003333333333333333	Source_2
37	L00745	fresh meat	fresh meat	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2
38	L00844	fresh meat	processed meat	0.0	0.0	0.0	0.2860948412698412	0.002	0.0	0.6729051587301585	0.038	0.001	0.0	0.0	Source_2
39	L00877	fresh meat	fresh meat	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2
40	L01131	fresh meat	fresh meat	0.0	0.0	0.0	0.99825	0.0	0.0	0.00175	0.0	0.0	0.0	0.0	Source_2
41	L01261	fresh meat	fresh meat	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2
42	L00290	salmon	salmon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Source_2
43	L01141	salmon	processed meat	0.0	0.19	0.008	0.3487738095238094	0.0	0.0	0.43322619047619065	0.02	0.0	0.0	0.0	Source_2
44	L01310	fresh meat	fresh meat	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2
45	L01566	mackerel	salmon	0.0	0.0	0.001	0.003	0.001	0.001	0.0019999999999999996	0.99	0.0	0.001	0.001	Source_2
46	L01686	processed meat	salmon	0.0	0.0	0.0	0.16336190476190476	0.001	0.0	0.19563809523809522	0.52	0.0	0.0	0.12	Source_2
47	L01813	fresh meat	fresh meat	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Source_2
48	L00406	fresh meat	fresh meat	0.0	0.0	0.0	0.644466737659897	0.0	0.0	0.3555332623401035	0.0	0.0	0.0	0.0	Source_2
49	L00654	fresh meat	fresh meat	0.0	0.001	0.0003333333333333333	0.9428091503267975	0.0036666666666666666	0.0	0.048190849673202606	0.001	0.001	0.001	0.001	Source_2
50	L00894	fresh meat	eel	0.0	0.803	0.001	0.09740916190848381	0.0	0.0	0.09859083809151618	0.0	0.0	0.0	0.0	Source_2
51	L01262	salmon	salmon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Source_2
52	L01403	salmon	salmon	0.0	0.0	0.002	0.05420417956656346	0.00625	0.3115436507936502	0.008379153766769867	0.6134563492063491	0.0	0.0031666666666666666	0.001	Source_2
53	L01722	fresh meat	fresh meat	0.018833333333333334	0.0	0.029	0.9001666666666667	0.0	0.0	0.001	0.0	0.0	0.017	0.034	Source_2
54	L01054	fresh meat	processed meat	0.0	0.0	0.02181666666666667	0.20765108225108236	0.009	0.001	0.681532251082251	0.038	0.032	0.004	0.005	Source_2
55	L00671	salmon	salmon	0.0	0.0	0.0	0.027	0.047	0.004	0.04	0.882	0.0	0.0	0.0	Source_2
56	L00687	fresh meat	fresh meat	0.0	0.0	0.002	0.8650428571428574	0.002	0.0	0.12695714285714288	0.004	0.0	0.0	0.0	Source_2
57	L00955	fresh meat	processed meat	0.0	0.303	0.0	0.04260739750445632	0.001	0.0	0.6533926024955438	0.0	0.0	0.0	0.0	Source_2
58	L01185	processed meat	processed meat	0.0	0.0	0.0	0.006	0.0013333333333333333	0.0016666666666666666	0.988	0.0	0.003	0.0	0.0	Source_2
59	L01287	fresh meat	fresh meat	0.0	0.0	0.0005	0.9662999999999999	0.0207	0.0	0.0005	0.012	0.0	0.0	0.0	Source_2
60	L00346	salmon	spices/herbs/vegetables	0.0	0.013	0.005833333333333334	0.04525000000000001	0.26439999999999997	0.001	0.3225166666666667	0.01	0.0	0.338	0.0	Source_2
61	L00492	fresh meat	fresh meat	0.0	0.0	0.002	0.9314666666666667	0.007	0.010790476190476189	0.011866666666666668	0.03420952380952381	0.0	0.0016666666666666666	0.001	Source_2
62	L00644	feces	processed meat	0.002	0.0	0.016	0.47336836774336766	0.0	0.0	0.5026316322566322	0.003	0.0	0.003	0.0	Source_2
63	L00975	fresh meat	fresh meat	0.0	0.0	0.0	0.9101666666666668	0.0	0.0	0.08783333333333333	0.0	0.0	0.001	0.001	Source_2
64	L01224	fresh meat	feces	0.001	0.0	0.7887797619047618	0.18972023809523822	0.0036666666666666666	0.002333333333333333	0.0075	0.003	0.001	0.003	0.0	Source_2
65	L01464	fresh meat	processed meat	0.0	0.0	0.02056666666666667	0.2919189393939394	0.008	0.001	0.6065143939393937	0.037	0.025	0.006	0.004	Source_2
66	L01518	trout	trout	0.0	0.0	0.0015	0.22427619047619052	0.065	0.0	0.07122380952380954	0.004	0.005	0.0	0.629	Source_2
67	L00482	processed meat	processed meat	0.0	0.017	0.008266666666666665	0.09318333333333334	0.3806436507936507	0.00025	0.4589063492063494	0.007	0.0	0.03475	0.0	Source_2
68	L00733	processed meat	processed meat	0.001	0.0	0.0	0.4671	0.0	0.0	0.5288999999999999	0.003	0.0	0.0	0.0	Source_2
69	L00882	processed meat	eel	0.0	0.418	0.0	0.01981190476190476	0.24086031746031752	0.0	0.29832777777777775	0.005	0.0	0.018	0.0	Source_2
70	L00895	salmon	salmon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	Source_2
71	L01281	dairy	dairy	0.941	0.0	0.021	0.00325	0.0	0.0	0.03475	0.0	0.0	0.0	0.0	Source_2
72	L00684	fresh meat	processed meat	0.0	0.0	0.00725	0.3751408730158726	0.01165	0.0026666666666666666	0.5942924603174607	0.006	0.0	0.003	0.0	Source_2
73	L00302	herring	herring	0.001	0.0	0.001	0.16635833333333333	0.7806166666666666	0.0	0.025025	0.015	0.001	0.006	0.004	Source_2
74	L00680	herring	herring	0.001	0.0	0.001	0.16635833333333333	0.7806166666666666	0.0	0.025025	0.015	0.001	0.006	0.004	Source_2
75	L01417	trout	trout	0.0	0.0	0.0	0.0	0.0	0.04650022004178052	0.0	0.0	0.0	0.0	0.9534997799582215	Source_2
76	L00723	processed meat	shrimp	0.0	0.0006666666666666666	0.006	0.028828138528138533	0.197	0.208	0.037705194805194804	0.009	0.503	0.008466666666666666	0.0013333333333333333	Source_2
77	L01300	dairy	feces	0.002	0.0	0.5166559523809524	0.4668440476190477	0.0026666666666666666	0.0013333333333333333	0.0035	0.002	0.001	0.004	0.0	Source_2
78	L01808	shrimp	spices/herbs/vegetables	0.0	0.005	0.003	0.03003095238095238	0.1429880952380952	0.001	0.17698095238095243	0.003	0.0	0.638	0.0	Source_2
79	L01615	trout	trout	0.0	0.0	0.0	0.0	0.0	0.04650022004178052	0.0	0.0	0.0	0.0	0.9534997799582215	Source_2
80	L01689	trout	trout	0.0	0.0	0.0	0.0	0.0	0.04650022004178052	0.0	0.0	0.0	0.0	0.9534997799582215	Source_2
81	L01747	mackerel	trout	0.0	0.0	0.0	0.0	0.0	0.04650022004178052	0.0	0.0	0.0	0.0	0.9534997799582215	Source_2
82	L01620	fresh meat	fresh meat	0.0	0.0	0.0	0.869	0.0	0.0	0.131	0.0	0.0	0.0	0.0	Source_2
83	L01796	fresh meat	fresh meat	0.0	0.0	0.041100000000000005	0.5325238095238096	0.012	0.0	0.40937619047619034	0.001	0.0	0.004	0.0	Source_2
84	L00956	fresh meat	fresh meat	0.0	0.0	0.0	0.5902032828282828	0.0	0.0	0.4087967171717172	0.0	0.001	0.0	0.0	Source_2
85	L01030	fresh meat	fresh meat	0.0	0.0	0.0	0.9975	0.0	0.0	0.0025	0.0	0.0	0.0	0.0	Source_2
86	L01184	processed meat	processed meat	0.0	0.0	0.0	0.02756309523809523	0.0	0.0	0.9724369047619047	0.0	0.0	0.0	0.0	Source_2
87	L01233	fresh meat	processed meat	0.0	0.0	0.0	0.2830571428571429	0.0	0.0	0.7169428571428572	0.0	0.0	0.0	0.0	Source_2
88	L01306	fresh meat	fresh meat	0.0	0.0	0.0	0.8956269841269842	0.0	0.0	0.10437301587301588	0.0	0.0	0.0	0.0	Source_2
89	L01493	fresh meat	fresh meat	0.0	0.0	0.0	0.7580493145743141	0.0	0.0	0.2419506854256854	0.0	0.0	0.0	0.0	Source_2
90	L01605	fresh meat	fresh meat	0.0	0.0	0.0	0.9971333333333333	0.0	0.0	0.0028666666666666667	0.0	0.0	0.0	0.0	Source_2
